"","text"
"339","@daspetey We went to see Karate Kid 35th Anv. yesterday. P was all mad bc she didn't get to pick the movie. Next up for us will probably be Dumbo."
"340","Now that I know ""Dumbo"" isn't a documentary on Trump, I can go see it on Movie Tuesday."
"341","@ColliderVideo @PNemiroff @TheRochaSays @ReillyAround With #Dumbo’s poor opening having a little to do with a lack of diverse audiences, could #Aladdin, with Will Smith (who turned down Dumbo’s lead role) in the lead as the Genie, b helped by it’s diverse cast? #ColliderMovieTalk"
"342","If you love me, you have to watch Dumbo with me. That’s what it takes."
"343","I hope Burton Dumbo popularizes a new Circus Goth movement"
"344","Exactly"
"345","@SeanRMoorhead No but I just walked by a theater that was playing Dumbo and Us and now I can't stop saying  Dumbus"
"346","@vuecinemas #Dumbo Oversized ears underwhelming movie #myvue #fwfr"
"347","It is very much MMO design i'm sure the rate was 1% or less. I remember buddies farming old raids in WoW for mounts that had like a sub 1% drop rate and I would always be like ur wasting ur time dumbo but they kept grinding it."
"348","Not to mention it looked really creepy with the animation."
"349","Danny Devito saved it from being a total disaster

also I think CG Dumbo is really cute

other than that it majorly sucked lmao"
"350","Just home from the cinema. Seen Dumbo in 4dx. expensive but so worth it lol"
"351","Well, no that’s all I see."
"352","Man i really want to go disney and ride Dumbo<U+0001F418><U+2764>"
"353","@example So I watched Dumbo tonight. Lovely picture but very average as a whole :("
"354","Who wants to watch Dumbo?"
"355","Seriously. I cried like crazy. the ticket cost 50 cents."
"356","as if we needed any more proof man's a dumbo"
"357","#Dumbo 45 million dollar domestic take at the box office, does this speak to the quality of the film? Or are movie goers getting Disney fatigue?"
"358","The new Dumbo movie is fucking heart breaking and I don’t think I’ll recover from it"
"359","the remakes are mostly an absolute disgrace"
"360","broken hearted that people are crying at the story of dumbo being separated from his mother but the second you apply it to a cow and her calf in the dairy industry nobody wants to hear it<U+270B><U+0001F3FD> cognitive dissonance is ugly, choose compassion"
"361","Please whatever you do this weekend DO NOT go see Unplanned this is the type of tasteless shit that has no business in the film industry it’s nothing but propaganda. Please go see Us, Dumbo, Beach Bum or anything else. 

#Unplanned #unplannedmovie"
"362","irene asking 'you're that guy?' to dumbo omg she <U+0001F62D>"
"363","2 films that are now out.. 2 of which I have not seen yet. Someone wanna come watch dumbo and pet cemetery with me <U+0001F62D>"
"364","So excited to watch dumbo<U+0001F970>"
"365","Do people who go to see Dumbo in theatres like torturing themselves?"
"366","the idea that i have to ""finish songs"" or ""finish an ablum"" to post tunes is dumbo"
"367","the idea that i have to ""make"" ""good"" ""art"" is fucking dumbo"
"368","mi ligue ya vió Dumbo and now i love him so much."
"369","mi ligue ya vio Dumbo and now i love him so mucho."
"370","Don't tell me they paid Toby Fox to advertise Dumbo"
"371","I’ve just seen @Disney_UK new dumbo and I’m genuinely quite upset, ‘scenes of mild threat’ definitely weren’t mild! Such an intense film and the first one I’m not keen on <U+0001F629><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> heavy tears and uncomfortable tenseness throughout"
"372","My mom and my husband are seeing Dumbo together tomorrow and I’m crying about how precious that is."
"373","Loved @Dumbo so much! Visually stunning and such a beautiful retelling of my favorite Disney characters story. <U+0001F499><U+0001F622>"
"374","I wanted it to be good :( the pictures cute as fuck at least. What a sadness"
"375","Not to mention the decision to give the elephant horrible uncanny valley humanoid eyes NOPE"
"376","@GlennKesslerWP Instead of a Pinocchio, could this be a Dumbo?"
"377","@sarah__p @Dumbo Who? I don't recall seeing a WOC in the trailer."
"378","@sarah__p @Dumbo Who I adore. I don't recall seeing the little girl at all. Which isn't good."
"379","I realise this post is concerned with film reviewing and its cultural purpose, which is very different to cinema scholarship, but as a self-respecting adult who writes a lot about major studio releases, this high brow hot take gives me a migraine."
"380","pq existe Dumbo live action"
"381","#Dumbo , an amazing movie ! No wild animals should be kept in captivity."
"382","@GraceRandolph not much Dumbo + his mom. They are the reason people should be showing up. Why focus so much on human characters that people don't really care about?"
"383","@GraceRandolph Grace, I think Dumbo was poorly served by the marketing team. I kept seeing too many of the sad clown images of him which were very unflattering. Most images from original cartoon made him look much more cute which is appealing to families. Also the ads showed lots of humans and"
"384","My morning bike commute on hard mode: dodging trucks &amp; potholes on Flushing ave, followed by dodging buses &amp; crowds in Hasidic Bedstuy, insane wind by the Brooklyn Navy Yard, topped off with the cobblestone roads of DUMBO, choking on exhaust the whole way."
"385","Saw Dumbo yesterday and tbh it was pretty disappointing <U+0001F61E> the acting was so stale and y’all know, without good acting, what’s the point? The only good parts were the scenes with dumbo and his mom but that’s kind of it."
"386","Wonder if rob going to watch dumbo. He love elephants"
"387","I am so tired of seeing how “disappointing” Dumbo did at the box office.

It’s the #1 movie this weekend. It has made over $100 worldwide so far. This is hardly a flop. 

Is it any wonder studios never take chances anymore?? If god forbid you make a Dumbo sized level flop."
"388","Dumbo movie tomorrow with the kiddos <U+0001F970><U+0001F970><U+0001F970><U+0001F418>"
"389","If you see me walking out of the new dumbo movie crying mind your business"
"390","Lets be real here: the best of live-action Dumbo is when the little guy bounces his head to the pink elephants music and it’s adorable"
"391","Oh my goodness god I canna believe how much I cried at dumbo :’( elephants are far too precious wish I could save all of the beautiful babies"
"392","@callmemarysue @UnplannedMovie @jack @joerogan @Dumbo It’s overt at this point. #StopTheBias #VerifyUnplanned"
"393","Once again, @Disney and Hollywood take a classic, sweet story and make it as dark as they can. They’re WAY off the mark anymore."
"394","I don't like the new ending to Dumbo because it isn't my childhood, but I cried, so I might like it?"
"395","i’m at the movies and i’m gonna watch dumbo"
"396","toby fox i hate you so much please stop rting cookie run fanart and talking abt dumbo on the undertale twitter"
"397","@MattMarcotte We don't have the same emotional attachment to Dumbo. We *do* have emotional attachment to Lion King and Aladdin. So whether it's a shot-for-shot remake or not, our generation will go in droves...and take our kids."
"398","@MattMarcotte I don't think it has anything to do with it being a deviation from the standard shot-for-shot remake. I think it has everything to do with the fact that Dumbo is an older Disney movie....and our generation, while raised by Disney, was raised during the Disney Renaissance."
"399","There is a very small part of me that takes the slightest bit of satisfaction in Dumbo not performing as anticipated at the box office. That small part of me is the same part that wrote a 50-page dissertation on Disney's marketing strategy and is currently being validated. <U+0001F643><U+0001F643>"
"400","@LostinATL626 @sebsoxsomeguita I was looking at their dumbo stuff but aHtopic had more shirts, I showed the blue 1 to my mom and she said the 1 from ht that I have is better"
"401","@PrisOliveras @Laforesta1 @c_clarkmichaels @SuperWriterMom ‘The Fox &amp; The Hound’ wrecked me as a kid.
Dumbo didn’t hurt ‘til I had kids of my own. 
The last movie that had me blubbering was ‘Coco’, when Miguel is singing to Coco."
"402","Hello, did Dumbo really need to have fat jokes in it?"
"403","I watched the original dumbo the other day and cried for like 2 hours after so I dunno if I’ll be emotionally stable enough to see the new one ya feel"
"404","halfway through the Dumbo screening last night Chi went “Is nobody gonna address the elephant in the room” and I can’t stop thinking about it"
"405","That was cute. Not a must see by any means but I enjoyed it despite some of it being a little...clunky? I give it a C."
"406","@ODEONCinemas Marvel-us-Dumbo.... but not in that order"
"407","So I guess I'm watching Dumbo tomorrow? But I'd rather not."
"408","@Emperor_Crimson He built the batcave himself with his bare hands you dumbo"
"409","My mother needs to stop telling people I made her cry for hours on mother's Day. I took her to see Dumbo and it isn't my fault that we are both emotionally unstable <U+0001F602>"
"410","Truth always prevails"
"411","@RubiUnderdome “I ain’t /that/ messy. Am I? .... Sorry, ma.” Scooter hugs her SO CLOSE. Sometimes a man watches the animated dumbo the night before and gets emotional about his mom. It happens."
"412","we r at the movies n the ppl next to us in line are going to see Dumbo so the cashier said “..ok dumbo... u’ll be in theater nine” DHKSHDJDJDJX"
"413","She watched Dumbo at the <U+C624><U+B298><U+B3C4> <U+ACE0><U+B9C8><U+C6CC> BJH floor dedicated to herr <U+0001F62D><U+0001F62D> sooo precciouuuussssss"
"414","@mustbepear That so insulting

To Dumbo <U+0001F418>"
"415","@ATalhaAzeem @KlNGCASH Dumbo it’s fake he doesn’t have that much money xd"
"416","I’m so excited to finally see dumbo<U+0001F97A>"
"417","If I cry watching dumbo everyone better mind their business in here... I’m so excited <U+0001F974>"
"418","@BlondeMadGirl It’s fine my only point was we have a differences and in film it’s about the small details we enjoy. The apology was because I thought I was making the BlondeMadGirl madder. I realize now it was a figure of speech. Sincerely and Thank you - Geralt ( we agree on Dumbo that’s good)"
"419","@richmintz I live in Dumbo, Brooklyn, a restricted area with expensive housing.  We have preserved this city like a pickled corpse. With real estate this high, we lose the creativity and vibrancy. It has become Disneyland."
"420","The new dumbo is correcting all the flaws in my beloved childhood movie by turning the elephant into a grotesque walking taxidermy. I always found I empathised far too much with the character before but all risk of that has been avoided"
"421","If this gets 30 retweets I will see Tim Burton’s Dumbo in theaters."
"422","@Tezzy181 @Dumbo It certainly wouldn't hurt"
"423","@HillaryMonahan Disney friend: You gonna see Dumbo? 
Disney Me: F*ck no I'd like to preserve the small amount of joy left in my life, thanks tho"
"424","Oh man you’re totally right. How do you like the new format for our show on the podcast page with each hour all together? Most people have enjoyed it."
"425","With the recent success of DUMBO, Disney has just announced Pixar’s first live-action adaptation will be PLANES. Dane Cook will reprise his role as Dusty Crophopper, while Louis CK will star as Skipper. McG directs."
"426","I hope this is a good comment!<U+0001F600>...if so, thanks!"
"427","@xodvrose I saw US and Dumbo this past weekend. US is a mind fuck."
"428","Saw Dumbo today and it was okay, kind of slow paced."
"429","I need a movie date to go watch dumbo <U+0001F643>"
"430","Not to be indoctrinated by media but I saw an advertisement that really spoke to me and I want to lease a Toyota Rav4. 
Toyota: Let's Go Places, perhaps the movie theater to see #Dumbo Now Playing"
"431","These are so cute <U+0001F60D><U+0001F418>"
"432","Because STEM girls are still not well represented."
"433","This is me going to go see Lion King and Dumbo<U+0001F602>"
"434","@cap54 @charliekirk11 @realDonaldTrump @AOC Oh and hey dumbo,the graph he put up and the site it is from are not us gov,they are liberal progressive hate mongering fools, something you probably know all about."
"435","Warning: do not see Dumbo while wearing mascara <U+0001F62D> and if you’re vegan, you’ll love the ending change even more!! <U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB><U+0001F44F><U+0001F3FB> good job Disney!!"
"436","There are times I wonder if those running U.S. mainstream film/T.V. studios today give a shit about their respective cartoon properties, and today is one of those days when I learned that #Disney may not have the balls to save the 2019 film #Dumbo from flopping after its release."
"437","Appropriate considering the afternoon viewing. #GameofThrones"
"438","cinema date with boyf is booked, can’t wait for dumbo in 3d on wednesday<U+0001F970>"
"439","I got rick rolled by @shannonresch to see The Rolling Stones circus movie, and she pre-rick rolled me saying we were seeing dumbo."
"440","Disney has changed &amp; not for the better.  We skip their new movies these days"
"441","#Dumbo 2/5 stop these live action remakes of Disney classics NOW, none of them have been very good. There were a couple of moments of Dumbo flying that gave me the feels but otherwise this is pretty bland. Burton has lost his magic in recent years imo."
"442","I can’t even think of this scene without crying."
"443","I actively avoided showing my child this movie"
"444","About to be seated for #Dumbo and will be sure to spot @morris_movies in the credits."
"445","Oh Tim Burton had a hand in Dumbo? No wonder he looks so fucking scary and ugly and horrible and disgusting and rough and bug eyed and evil and heartless and devilish and abhorrent and a stain on the history of animation (coming from someone who has seen ratatoing) and Cursed and"
"446","@albertoooo7 @Jallmeiida5 Dumbo, Us (you should watch), how to train your dragon, beach bum"
"447","Someone come see dumbo with me tonightttt"
"448","You know what I will never see? Dumbo"
"449","In the last month I’ve probably cried 5 times thinking about “Baby Mine”"
"450","@KristenNicoleC I still want to see Dumbo."
"451","@SonnyBunch The whole movie looks like a dumpster fire. And Dumbo is creepy af."
"452","As an actor it’s important to know how to control your emotions on stage. For example if I need to a cry in a show, 110% of the time if you show me the “Baby Mine” scene from the original Dumbo I will be sobbing within 7 seconds of it."
"453","My Dumbo review.
It is a kid's movie based on a very thin original story. It was lovely and visually stunning. 
Calm down @RottenTomatoes"
"454","@Disney At the movie theater waiting for #Dumbo to start!! I got 40 mins still before it starts"
"455","Yes!!!! #WinterIsComing"
"456","Today has swung wildly from the lived experience of Baby Mine from Dumbo to watching the very last scene of Fleabag and I would appreciate a happy medium."
"457","The new #Dumbo bothers me. How could it possibly do justice to the beautiful original? I remember a time when the name #WaltDisney meant originality &amp; innovation—the opposite of a remake or sequel. Not a fan of the remakes of the animated classics. Weak &amp; unnecessary."
"458","WHO THOUGHT THIS WAS A GOOD IDEA?!?!?!?!  The trailer broke me and my 11 yo just held me and told me it would be ok because it was a movie so he was sure there would be a happy ending. <U+0001F622>"
"459","Also just ordered tickets to see dumbo on Thursday and probs gonna see shazam on friday so yay"
"460","I could barely watch the ads for the live #Dumbo!! There is NO REASON that devastating story needed a remake!"
"461","Dumbo was too emotional to be a kids movie. Loved it."
"462","Aaah Spanish! .. The language of the heart <U+2665><U+FE0F>.. soon #Dumbo “Baby Mine”"
"463","Planning to take my nana to see #Dumbo this weekend, so I figured I'd rent the original as a refresher. The back of the box makes the movie sound like a lighthearted tale of courage and friendship, but all I remember from this movie is sadness, racism, and hallucinations."
"464","What did you think of #Dumbo? #CollidrMovieTalk"
"465","subway made a haircut <U+0001F38E> <U+0001F31C> <U+0001F4B4> From the mind of a genius, -flippo the dumbo idiot"
"466","chicken baby is the black <U+264F> <U+0001F4E7> <U+0001F564> All I ask is that you treat me no different than a Queen, -flippo the dumbo idiot"
"467","@HillaryMonahan I would only watch a new version of Dumbo if the plot was SPECIFICALLY “Dumbo’s mama breaks all the elephants out and hijacks a steamer to Southeast Asia, where all the elephants live in freedom and happiness FOREVER.”"
"468","@UnplannedMovie @matthew_west @foxandfriends #shazam #CaptainMarvel #Dumbo got nothing on ....
.......
.....
.......
.......
........
......
......

#UnplannedMovie <U+0001F476>"
"469","@bakatino You gotta be a soft ass kid to be scared of dumbo"
"470","This."
"471","Going to see the dumbo movie alone. That way no one can see me ball my eyes out and judge lol"
"472","@Disney Such a great song baby mine was in <U+0001F418> dumbo disney movie"
"473","@Nicolebelleca @SouthwestAir Thank you glad you got your Dumbo"
"474","@wadethebear Tim burton didn’t make dumbo depressing... dumbo was depressing to start have you ever seen it"
"475","@slpng_giants_oz @AAMI @AbbottGlobal @ACSnewsfeed @ArrowfieldStud @AskDysonAU @auspost @BetEasy @BJTMarts @blinkist @bmwau @bookingcom @CocaColaAU @Coles @CommBank @Dumbo @Duracell @eBayAU @maccas Good to see @LandRover is off the list for quite a few weeks.

@woolworths should also be rewarded. They haven't been on the list for a while.

I've enjoyed boycotting other brands too. It is so easy to swap.

I am getting run around from @CommBank ... but I will persevere"
"476","The trailer for Dumbo makes me tear up. Every. Time. I do not have the emotional fortitude to make it through the entire film."
"477","The weirdest thing about this stuff is that basically zero kids are like 'I want to science', but TV/Movie writers don't get that."
"478","does absolutely blubbering consistently through @Dumbo say something about my current mental state ?"
"479","Loved it! @crovelson"
"480","#ColliderMovieTalk hi guys could dumbo bombing heard the chances of Beetlejuice 2 even more"
"481","#ColliderMovieTalk hi guys, could Dumbo not doing as well at the box office hurt the chances of Tim Burton doing Beetlejuice 2"
"482","I haven’t seen the movies in question in this piece but my experience of Disney television is much different and their girl characters are really strong and good maybe the best overall network for girls (this is based on only like the past three years)"
"483","@justplainjess1  uh ohhhhhh.  I hope Ruben had a good experience!"
"484","@SonnyBunch honestly if you're watching a Dumbo remake you deserve all the bad movie you're gonna get."
"485","Nice spot of Japanese in this little ditty."
"486","Rating dogs is really hard, guys. I deserve this promotional money. Dumbo is paying for the jacuzzi extension to my mansion's pool. Bless his heart."
"487","Dumbo was much better than expected. I was really surprised by the post-credit scene, audience lost their mind when Nick Fury asked him to join the Avengers initiative."
"488","@smilingldsgirl On the other hand, from my own perspective, it's sad when any movie flops because hundreds of people worked really hard and deserve to have as many people as possible watch their work. Hoping things turn around for little Dumbo."
"489","@SonnyBunch Missed opportunity tbh. She could have said 'the only way Science can teach us how Dumbo flies is to dissect him'"
"490","@katrinapallon Indeed. Little Foot's mom dying, him playing with his own shadow thinking it was his mom, and that tree star falling and his mom's voice telling him where to go + Grandma saying bye to Todd + that scene where Dumbo's mom was in jail. <U+0001F62D> I'm so triggered right now!"
"491","Just got out of seeing #Dumbo . The movie was fine. Not great like Beauty and the Beast but not terrible like Alice in Wonderland. What is terrible is Keaton's mustache twirling villain. Collin Farrell is great as always."
"492","Movies with my fav girl...seeing Dumbo"
"493","@dog12445 It's funny that you should call this movie propaganda but you don't call Black panther Captain Marvel wreck it Ralph 2 The Incredibles 2 Dumbo and pretty much everything that's coming out of Disney these days leftist propaganda"
"494","I think I am honestly traumatized by #Dumbo and specifically the song #BabyofMine I tried to listen to the new version of it from the live action movie and I had to shut it off because the water works started! #tears <U+0001F923><U+0001F923>"
"495","Absolutely. That movie devastated me as a child."
"496","Expect the spectacular. #Dumbo is now playing in theaters."
"497","i watched dumbo last night and it was surprisingly a really good movie"
"498","@WhiteHouse @realDonaldTrump Lying Vile Racist Corrupt DUMBO DONALD Americans r nauseated by u 
Hw does Melania stand ur presence or touching    $$$$$"
"499","I’m happy to see Dumbo is a flop. Now let’s see if we can make Aladdin and The Lion King a flop as well!"
"500","@DonaldJTrumpJr This movie beat Disney's Dumbo during the opening weekend! Unbelievably wonderful!"
"501","Dumbo came out this week? Lol i need to go see it tomorrow"
"502","I really love this song in Japanese version :)"
"503","@yohnvanpersie23 @Dumbo It’s uncomfortable tbh.  Sandal season starts tomorrow boiiiiii"
"504","danny devito and colin farrell’s promo interviews for dumbo are all amazing"
"505","@7asoon38 That movie is good most of it if its not about dumbo, hell dumbo got like 10 minutes of screen time only, the storyline is even worse."
"506","Soar to new heights with the soundtrack to Disney's #Dumbo featuring music by Danny Elfman and the new version of ""Baby Mine"" by @arcadefire. See the film in theatres now and listen to the soundtrack here."
"507","@DisneyStudios I saw it on Thursday and I'm still crying with tenderness that #Dumbo and his sweet eyes express! The theater was full of adults, it was an exciting movie full of magic and enchantment. I will go to see him again soon! I've never seen an animal as sweet as him! Kisses from Rome<U+0001F1EE><U+0001F1F9>"
"508","#191 DUMBO. Even if the original animated Disney film wasn’t so beloved by me, this Tim Burton remake would be awful &amp; pointless. It’s an ugly looking film full of too many humans. CGI animals on their best day never look very good. Enough with the remakes, Disney!"
"509","@ColliderVideo I personally loved #dumbo"
"510","So I’m a dumbo and I might not be able to get to metlife on May anymore, might be selling my tickets for what I paid on tm <U+0001F480> my seats are in section 133 if anyone is interested <U+0001F62D>"
"511","@Elibby123 The Art Deco themed circus looked amazing! Danny devito was great! The little kid explaining how dumbo was feeling wasn’t necessary. The ending was better than the original movie. A lot of it was boring or pointless"
"512","@lunamiranda23 I’m not even reaching these are in the past 2 years. I saw the trailer for abominable today before dumbo. Ps... I love smallfoot"
"513","@peacebang Earlier today, I saw a video of baby African elephants in the care of an animal refuge because they were orphaned by poachers. I cried like a baby. No way I wanna go to a “live action” movie to relive all the crying I did when I saw the animated “Dumbo” as a child."
"514","@J1NKYUNG so you’re just showing me a picture of you?"
"515","The last line of @Dumbo is, ""No animals should be in captivity."" They're not talking about elephants, people; they said NO ANIMALS. @peta has their crosshairs on your dogs and cats. #petakills #petasucks"
"516","The last line of @Dumbo is, ""No animals should be in captivity."" They're not talking about elephants, people; they said NO ANIMALS. @PETA_France has their crosshairs on your dogs and cats. #petakills #petasucks"
"517","The last line of @Dumbo is, ""No animals should be in captivity."" They're not talking about elephants, people; they said NO ANIMALS. @PETAUK has their crosshairs on your dogs and cats. #petakills #petasucks"
"518","This is why animations can't be remade in live action."
"519","watching dumbo.. omg how come ive never seen this masterpiece y'all hid it"
"520","@ScottMendelson @Forbes Wait, how did an article on DUMBO become about you?  You wrote a review; you didn't create it. Last week, I defended your ass to some of the most underformed individuals. Today YOU find out you don't know everything, you feel insulted? Dude-grow UP, and I mean that spiritually"
"521","The new #Dumbo movie is the shit. Beautifully executed. Disney takes a jab at itself in elegant fashion. If I wanted to rewatch the original I would have done exactly that. The reboot keeps the classic elements but brings new conflict and beauty. Highly recommended. A 9 outta 10"
"522","Dumbo:
Me, in a review: Often, the most important thing in a traditionally structured story is conflict, even if it causes the hero pain.
Me, watching Dumbo: NOBODY BETTER FUCKIN TOUCH THAT ELEPHANT!!!!"
"523","I just watched Dumbo &amp; let me tell y’all Tim Burton did it right ! It was the most cutest thing ever and the ending <U+0001F97A><U+2665><U+FE0F>"
"524","Hey everyone! Just a quick update. This week's episode centered around DUMBO has been recorded but it is not ready to be released just yet. We will have it out sometime this week, if not later this evening. We'll keep you posted, and thank you for your patience."
"525","@TIME What news could possibly have been bigger than Dumbo?????"
"526","Taking myself to the movies to see dumbo or Shazam"
"527","Whether the movie was good or bad, Dumbo fell under Disney's expectations. Why do the keep trying with these live action films? I mean besides the Marvel &amp; Star Wars stuff? What was the last big box office &amp; critically successful live action Disney movie?"
"528","The other day @OscarDeLeonJr started playing the new Baby Mine song from dumbo and I burst into tears within 15 seconds and no I am not exaggerating"
"529","This <U+0001F447><U+0001F3FE>"
"530","You cannot how imagine how excited I became during DUMBO when Michael Buffer appeared."
"531","Srsly, I crossed the street so I wouldn’t have to pass the theater and see the posters. No. Thanks."
"532","Live action Dumbo struggled at the box office. Cartoon Dumbo was trash too if we’re being real."
"533","@klhendrixapr Oh I’m not going to see it. I didn’t like the cartoon dumbo as a kid so no point in seeing the live action, for me"
"534","@klhendrixapr Well yea I’ve seen all the remakes so far too and Aladdin is amazing but we could’ve done without Dumbo."
"535","I promised Rayne we’d go see Dumbo and I really need to study <U+0001F629> guess it’s an all nighter <U+0001F926><U+0001F3FE><U+200D><U+2640><U+FE0F>"
"536","@DLauro @TIME They should have drawn dumbo in a flight jacket, flying and shooting down Japanese A6M Zeros"
"537","I’ve never met someone who actually likes Dumbo"
"538","disney fans for the next few weeks: dumbo

thirsty gays this aries season: rambo"
"539","I can't say I'm too surprised by this.

I've had this feeling for quite a while that at least one of either #Dumbo and/or #Aladdin will disappoint at the box office.

For me personally, despite the elephant being obviously adorable, none of the trailers or promos hooked me in."
"540","Was going to post an April Fools joke about the ""dark twist"" in the new live-action #Dumbo where Dumbo's mom is tragically electrocuted by Thomas Edison, but the reviews are so dismal I worry this might actually be a spoiler. <U+0001F604>No interest in finding out for sure"
"541","@GraceRandolph Because I once got stung by a bee in my ear and my family called me dumbo for the longest time, so I had like a grudge against the movie but if I get the bumblebee movie I will gladly go watch dumbo plus I get a movie too :)))"
"542","Wait... Aoc is in the Dumbo movie?"
"543","went and saw dumbo with my mom and had taco bell which was fun but now that’s over i get to be anxious about my trip tomorrow for the rest of today <U+0001F605><U+0001F605><U+0001F605>"
"544","dumbo was literally take the greatest showman and make it 10x worse"
"545","Taking myself on a date to see Dumbo. <U+0001F60A>"
"546","Me and the wife about to check out this new Dumbo movie lol #vitamins"
"547","While @DannyDeVito was in #Toronto for the Canadian premiere of Dumbo, we played Moose or Elephant! Did you guess right?"
"548","I almost got to go home early, but some strange &amp; intoxicated man has come in, and I'm the only male employee, so I have to stay to make sure this dumbo doesn't do anything."
"549","@TIME Could be argued that Dumbo is making the cover of Times for the past few years of his administration..."
"550","Sos I’m at the movies about to watch dumbo and all these babies giving me baby fever <U+0001F97A>"
"551","march

the talented mr. ripley
diary of a country priest
transit
born in flames
dumbo (1941)
dragged across concrete
high life"
"552","@RangerD89202429 @jacindaardern What's the matter Dumbo? Don't like the taste of your own words being shoved back down your miserable throat?  I repeat: it is ridiculous to expect the PM of a country that has had 50 Muslims murdered (many refugees) to lecture another country about its treatment of Muslims."
"553","Watching Dumbo in the privacy of my room so I can ugly cry in peace"
"554","Right?! No way was I going near that movie, and I don’t even remember seeing it as a child, I just remember how upset it made me."
"555","@Akhenaten_aten_ @piperboywilliam <U+0001F1FA><U+0001F1F2><U+0001F5E3><U+FE0F><U+0001F50A>The Dumbo movie is propaganda. Children's ptogramming. How can movie ratings say this children's movie may be inappropriate for some young viewers. WTF <U+0001F5E3><U+FE0F><U+0001F4A8>"
"556","None of my friends want to watch dumbo with me <U+0001F97A>"
"557","who says i can’t cry before 8 in the morning"
"558","@slpng_giants_oz @AAMI @AbbottGlobal @ACSnewsfeed @ArrowfieldStud @AskDysonAU @auspost @BetEasy @BJTMarts @blinkist @bmwau @bookingcom @CocaColaAU @Coles @CommBank @Dumbo @Duracell @eBayAU @maccas Magda’s advice that NZ doesn’t have the Murdoch press is profoundly important. Australia’s Murdoch media constantly preaches hate and toxicity with intention of dividing and polarising Australians. Advertisers on Sky are funding social hatreds and identify their brands with hate."
"559","Twitter forgive my nakie face but which one do yall like better to go see dumbo ? Ill put the poll/pictures down below <U+0001F388><U+0001F418><U+0001F37F>"
"560","@realDonaldTrump @SenRickScott @senatemajldr @SenJohnBarrasso @SenBillCassidy You took away the part that made it cheaper, dumbo"
"561","@GraceRandolph I think the key with live action Disney remakes is to pay homage to the beloved films ie batb or jungle book, I think dumbo is too much like Alice it has a darker feel, I think it will have a high when lion king comes out and would have been the same for Aladdin if"
"562","Jay and I just watched Dumbo and it was so cute <U+0001F63F>"
"563","@Dumbo just ruin everything about my childhood and gut the heart of a movie."
"564","My life was significantly better two hours ago before I watched the Dumbo remake. Why would you change the greatest movie of all time?"
"565","I need someone to go see Dumbo with"
"566","“Nothing really touched me about dumbo. Didn’t warm up to any of the characters except Dumbo” lool what a mood @karishmaapatel"
"567","Brb, crying! 
Will someone please go see this with me?!?"
"568","necesito ir al cine a ver 4x4, dumbo y five feet apart y no tengo plata :("
"569","// That fandom is barely active, but if any of you have seen Dumbo, I have @FervidAerialist. I mean, her character I loved deeply, and bc Eva Green. Swoon."
"570","@GraceRandolph I feel so bad for dumbo. I really liked it."
"571","@Annakhait @UnplannedMovie @jack @joerogan Ya and they verified @Dumbo and have way less followers lol they aren’t even hiding their bias anymore"
"572","Disney’s Dumbo: 4 out of 5, literally on the border of 3 and 4.  Loved Dumbo (the character), the story was a little weird to me, I wanted less people, more about the animals. Loved the crane on the train when Dumbo was born. That’s from the original. #Dumbo #MovieReview"
"573","I just want to go see dumbo and cry???"
"574","@Emergencegrrl ...and exactly why I will never watch any form of Dumbo ever."
"575","Less than 0% chance these are dumbo Trump’s words."
"576","DUMBO has more jump scares than US."
"577","She decided to go to rub it in my face. It’s okay, I understand <U+0001F644>"
"578","Oh good Lord don't tell me the movie actually analyzes the aerodynamics of Dumbo"
"579","Don’t know why no one wants to see Dumbo

It’s the best movie you’ll ever see about a depressed creepy off-putting CGI elephant <U+0001F418>"
"580","About to see Dumbo. We brought tissues to the theater just in case."
"581","Holy shit the kid actors in #dumbo are fucking terrible"
"582","Best comment today in this site!"
"583","Dumbo emotionally scarred me to the point where my parents had to lock my dumbo stuffed animal and blanket out in the garage and everytime I saw them I would burst into tears"
"584","I thought she had a Wednesday Addams vibe going to be honest."
"585","Baby surprised me &amp; took me to see Dumbo... ugh my heart <U+2764><U+FE0F>"
"586","Yo, all this content tho. My ass was just trying to watch Dumbo and now I’m getting hit with all the goods <U+0001F627> HOLY SHIT today has been a day. What a day today has been. This is the Lord’s work right here."
"587","@Sanju_Verma_ @narendramodi @INCIndia When the dumbo has pichatees as his leader how can boorish nandy can understand any other calculation or numbers !! Forget it there are better things to do in life than correcting dumb ppl!"
"588","Fresh out of Dumbo a second time on IMAX. Yeah don’t love it any less. Might be my favorite Burton film since the 90s, likely Sleepy Hollow."
"589","Fresh out of Dumbo a second time on IMAX. Yeah don’t love it any less. Might be my favorite Burton film since likely Big Fish."
"590","One of the cutest movies I’ve ever seen"
"591","I blocked this entire movie out from when i first saw it as a child 

I KNOW I watched it

I remember distinct clips

And my soul knows we will NEVER put ourselves through that pain again!!

We blocked it out for a reason"
"592","I’m gonna buy mini dumbo and snorlax plushies for my couch one day bc of Jinyoung and Jaebeom"
"593","so storytime.....  last friday @WyldEndeavor and I went to @texasroadhouse in gilbert for dinner because we were going to see dumbo @RegalMovies  the movie.. fantastic... I love regal theaters.. however that is not why I am posting this storytime now."
